item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
"SERBUK KARI DAGING BABAS,250g",Johor,0.4016096644512494,0.254000254000381,0.6221710168382552,83.87096774193549,93.54838709677419,61.29032258064516,Isolation Forest,93.54838709677419
"SERBUK KARI DAGING BABAS,250g",Kedah,0.4016096644512494,0.254000254000381,0.5956833971812706,83.87096774193549,93.54838709677419,64.51612903225806,Isolation Forest,93.54838709677419
"SERBUK KARI DAGING BABAS,250g",Kelantan,0.4016096644512494,0.3110855084191276,0.5956833971812706,83.87096774193549,90.32258064516128,64.51612903225806,Isolation Forest,90.32258064516128
"SERBUK KARI DAGING BABAS,250g",Melaka,0.47519096331149147,0.3592106040535498,0.6475761258027333,77.41935483870968,87.09677419354838,58.06451612903226,Isolation Forest,87.09677419354838
"SERBUK KARI DAGING BABAS,250g",Negeri Sembilan,0.4016096644512494,0.254000254000381,0.6221710168382552,83.87096774193549,93.54838709677419,61.29032258064516,Isolation Forest,93.54838709677419
"SERBUK KARI DAGING BABAS,250g",Pahang,0.4016096644512494,0.254000254000381,0.5956833971812706,83.87096774193549,93.54838709677419,64.51612903225806,Isolation Forest,93.54838709677419
"SERBUK KARI DAGING BABAS,250g",Perak,0.4016096644512494,0.254000254000381,0.6221710168382552,83.87096774193549,93.54838709677419,61.29032258064516,Isolation Forest,93.54838709677419
"SERBUK KARI DAGING BABAS,250g",Perlis,0.47519096331149147,0.3592106040535498,0.6475761258027333,77.41935483870968,87.09677419354838,58.06451612903226,Isolation Forest,87.09677419354838
"SERBUK KARI DAGING BABAS,250g",Pulau Pinang,0.3592106040535498,0.1796053020267749,0.5956833971812706,87.09677419354838,96.7741935483871,64.51612903225806,Isolation Forest,96.7741935483871
"SERBUK KARI DAGING BABAS,250g",Sabah,0.4016096644512494,0.254000254000381,0.6221710168382552,83.87096774193549,93.54838709677419,61.29032258064516,Isolation Forest,93.54838709677419
"SERBUK KARI DAGING BABAS,250g",Sarawak,0.47519096331149147,0.3592106040535498,0.6475761258027333,77.41935483870968,87.09677419354838,58.06451612903226,Isolation Forest,87.09677419354838
"SERBUK KARI DAGING BABAS,250g",Selangor,0.47519096331149147,0.3592106040535498,0.672021505032247,77.41935483870968,87.09677419354838,54.83870967741935,Isolation Forest,87.09677419354838
"SERBUK KARI DAGING BABAS,250g",Terengganu,0.47519096331149147,0.3592106040535498,0.672021505032247,77.41935483870968,87.09677419354838,54.83870967741935,Isolation Forest,87.09677419354838
"SERBUK KARI DAGING BABAS,250g",W.P. Kuala Lumpur,0.4016096644512494,0.254000254000381,0.5956833971812706,83.87096774193549,93.54838709677419,64.51612903225806,Isolation Forest,93.54838709677419
"SERBUK KARI DAGING BABAS,250g",W.P. Labuan,0.3592106040535498,0.1796053020267749,0.5679618342470648,87.09677419354838,96.7741935483871,67.74193548387096,Isolation Forest,96.7741935483871
"SERBUK KARI DAGING BABAS,250g",W.P. Putrajaya,0.3110855084191276,0.0,0.508000508000762,90.32258064516128,100.0,74.19354838709677,Isolation Forest,100.0
