item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
"KICAP MANIS ADABI,340ml",Johor,0.1690308509457033,0.3380617018914066,0.3779644730092272,97.14285714285714,88.57142857142857,85.71428571428571,GMM,97.14285714285714
"KICAP MANIS ADABI,340ml",Kedah,0.1690308509457033,0.3779644730092272,0.3380617018914066,97.14285714285714,85.71428571428571,88.57142857142857,GMM,97.14285714285714
"KICAP MANIS ADABI,340ml",Kelantan,0.0,0.4140393356054125,0.4140393356054125,100.0,82.85714285714286,82.85714285714286,GMM,100.0
"KICAP MANIS ADABI,340ml",Melaka,0.0,0.4472135954999579,0.3779644730092272,100.0,80.0,85.71428571428571,GMM,100.0
"KICAP MANIS ADABI,340ml",Negeri Sembilan,0.3380617018914066,0.3380617018914066,0.47809144373375745,88.57142857142857,88.57142857142857,77.14285714285715,GMM,88.57142857142857
"KICAP MANIS ADABI,340ml",Pahang,0.1690308509457033,0.3380617018914066,0.3779644730092272,97.14285714285714,88.57142857142857,85.71428571428571,GMM,97.14285714285714
"KICAP MANIS ADABI,340ml",Perak,0.3779644730092272,0.4140393356054125,0.4472135954999579,85.71428571428571,82.85714285714286,80.0,GMM,85.71428571428571
"KICAP MANIS ADABI,340ml",Perlis,0.3380617018914066,0.47809144373375745,0.5345224838248488,88.57142857142857,77.14285714285715,71.42857142857143,GMM,88.57142857142857
"KICAP MANIS ADABI,340ml",Pulau Pinang,0.0,0.3779644730092272,0.4140393356054125,100.0,85.71428571428571,82.85714285714286,GMM,100.0
"KICAP MANIS ADABI,340ml",Sabah,0.3380617018914066,0.3779644730092272,0.4140393356054125,88.57142857142857,85.71428571428571,82.85714285714286,GMM,88.57142857142857
"KICAP MANIS ADABI,340ml",Sarawak,0.1690308509457033,0.3380617018914066,0.23904572186687872,97.14285714285714,88.57142857142857,94.28571428571428,GMM,97.14285714285714
"KICAP MANIS ADABI,340ml",Selangor,0.1690308509457033,0.3380617018914066,0.4140393356054125,97.14285714285714,88.57142857142857,82.85714285714286,GMM,97.14285714285714
"KICAP MANIS ADABI,340ml",Terengganu,0.1690308509457033,0.3380617018914066,0.23904572186687872,97.14285714285714,88.57142857142857,94.28571428571428,GMM,97.14285714285714
"KICAP MANIS ADABI,340ml",W.P. Kuala Lumpur,0.0,0.3380617018914066,0.4472135954999579,100.0,88.57142857142857,80.0,GMM,100.0
"KICAP MANIS ADABI,340ml",W.P. Labuan,0.29277002188455997,0.3380617018914066,0.3779644730092272,91.42857142857143,88.57142857142857,85.71428571428571,GMM,91.42857142857143
"KICAP MANIS ADABI,340ml",W.P. Putrajaya,0.23904572186687872,0.3380617018914066,0.3779644730092272,94.28571428571428,88.57142857142857,85.71428571428571,GMM,94.28571428571428
