item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
"COCA COLA (BOTOL),1.5 liter",Johor,0.29277002188455997,0.23904572186687872,0.4472135954999579,91.42857142857143,94.28571428571428,80.0,Isolation Forest,94.28571428571428
"COCA COLA (BOTOL),1.5 liter",Kedah,0.1690308509457033,0.1690308509457033,0.1690308509457033,97.14285714285714,97.14285714285714,97.14285714285714,GMM,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",Kelantan,0.1690308509457033,0.1690308509457033,0.1690308509457033,97.14285714285714,97.14285714285714,97.14285714285714,GMM,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",Melaka,0.1690308509457033,0.23904572186687872,0.3779644730092272,97.14285714285714,94.28571428571428,85.71428571428571,GMM,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",Negeri Sembilan,0.23904572186687872,0.0,0.4140393356054125,94.28571428571428,100.0,82.85714285714286,Isolation Forest,100.0
"COCA COLA (BOTOL),1.5 liter",Pahang,0.0,0.0,0.29277002188455997,100.0,100.0,91.42857142857143,GMM,100.0
"COCA COLA (BOTOL),1.5 liter",Perak,0.23904572186687872,0.3380617018914066,0.3380617018914066,94.28571428571428,88.57142857142857,88.57142857142857,GMM,94.28571428571428
"COCA COLA (BOTOL),1.5 liter",Perlis,0.23904572186687872,0.29277002188455997,0.5855400437691199,94.28571428571428,91.42857142857143,65.71428571428571,GMM,94.28571428571428
"COCA COLA (BOTOL),1.5 liter",Pulau Pinang,0.29277002188455997,0.1690308509457033,0.4140393356054125,91.42857142857143,97.14285714285714,82.85714285714286,Isolation Forest,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",Sabah,0.29277002188455997,0.1690308509457033,0.47809144373375745,91.42857142857143,97.14285714285714,77.14285714285715,Isolation Forest,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",Sarawak,0.29277002188455997,0.1690308509457033,0.4472135954999579,91.42857142857143,97.14285714285714,80.0,Isolation Forest,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",Selangor,0.3380617018914066,0.23904572186687872,0.1690308509457033,88.57142857142857,94.28571428571428,97.14285714285714,Random Forest,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",Terengganu,0.3779644730092272,0.1690308509457033,0.1690308509457033,85.71428571428571,97.14285714285714,97.14285714285714,Isolation Forest,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",W.P. Kuala Lumpur,0.1690308509457033,0.23904572186687872,0.29277002188455997,97.14285714285714,94.28571428571428,91.42857142857143,GMM,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",W.P. Labuan,0.3779644730092272,0.29277002188455997,0.1690308509457033,85.71428571428571,91.42857142857143,97.14285714285714,Random Forest,97.14285714285714
"COCA COLA (BOTOL),1.5 liter",W.P. Putrajaya,0.1690308509457033,0.1690308509457033,0.47809144373375745,97.14285714285714,97.14285714285714,77.14285714285715,GMM,97.14285714285714
