item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
"KRIMER SEJAT CAP F&N,390g",Johor,0.5222329678670935,0.3892494720807615,0.49236596391733095,72.72727272727273,84.84848484848484,75.75757575757575,Isolation Forest,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Kedah,0.3892494720807615,0.3892494720807615,0.6030226891555273,84.84848484848484,84.84848484848484,63.63636363636363,GMM,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Kelantan,0.4605661864718383,0.3892494720807615,0.49236596391733095,78.78787878787878,84.84848484848484,75.75757575757575,Isolation Forest,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Melaka,0.3892494720807615,0.30151134457776363,0.3892494720807615,84.84848484848484,90.9090909090909,84.84848484848484,Isolation Forest,90.9090909090909
"KRIMER SEJAT CAP F&N,390g",Negeri Sembilan,0.3892494720807615,0.4605661864718383,0.5222329678670935,84.84848484848484,78.78787878787878,72.72727272727273,GMM,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Pahang,0.3892494720807615,0.4605661864718383,0.5773502691896257,84.84848484848484,78.78787878787878,66.66666666666666,GMM,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Perak,0.4605661864718383,0.4605661864718383,0.3892494720807615,78.78787878787878,78.78787878787878,84.84848484848484,Random Forest,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Perlis,0.3892494720807615,0.4605661864718383,0.3481553119113957,84.84848484848484,78.78787878787878,87.87878787878788,Random Forest,87.87878787878788
"KRIMER SEJAT CAP F&N,390g",Pulau Pinang,0.49236596391733095,0.49236596391733095,0.674199862463242,75.75757575757575,75.75757575757575,54.54545454545454,GMM,75.75757575757575
"KRIMER SEJAT CAP F&N,390g",Sabah,0.4605661864718383,0.3892494720807615,0.3892494720807615,78.78787878787878,84.84848484848484,84.84848484848484,Isolation Forest,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Sarawak,0.3892494720807615,0.30151134457776363,0.3892494720807615,84.84848484848484,90.9090909090909,84.84848484848484,Isolation Forest,90.9090909090909
"KRIMER SEJAT CAP F&N,390g",Selangor,0.3892494720807615,0.3892494720807615,0.3892494720807615,84.84848484848484,84.84848484848484,84.84848484848484,GMM,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",Terengganu,0.3892494720807615,0.4605661864718383,0.6276459144608478,84.84848484848484,78.78787878787878,60.60606060606061,GMM,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",W.P. Kuala Lumpur,0.3892494720807615,0.4605661864718383,0.5504818825631803,84.84848484848484,78.78787878787878,69.6969696969697,GMM,84.84848484848484
"KRIMER SEJAT CAP F&N,390g",W.P. Labuan,0.49236596391733095,0.49236596391733095,0.7177405625652734,75.75757575757575,75.75757575757575,48.484848484848484,GMM,75.75757575757575
"KRIMER SEJAT CAP F&N,390g",W.P. Putrajaya,0.4605661864718383,0.4605661864718383,0.4605661864718383,78.78787878787878,78.78787878787878,78.78787878787878,GMM,78.78787878787878
