item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
PISANG EMAS,Johor,0.1690308509457033,0.1690308509457033,0.29277002188455997,97.14285714285714,97.14285714285714,91.42857142857143,GMM,97.14285714285714
PISANG EMAS,Kedah,0.0,0.3380617018914066,0.4140393356054125,100.0,88.57142857142857,82.85714285714286,GMM,100.0
PISANG EMAS,Kelantan,0.23904572186687872,0.23904572186687872,0.4472135954999579,94.28571428571428,94.28571428571428,80.0,GMM,94.28571428571428
PISANG EMAS,Melaka,0.1690308509457033,0.1690308509457033,0.4140393356054125,97.14285714285714,97.14285714285714,82.85714285714286,GMM,97.14285714285714
PISANG EMAS,Negeri Sembilan,0.3380617018914066,0.23904572186687872,0.50709255283711,88.57142857142857,94.28571428571428,74.28571428571429,Isolation Forest,94.28571428571428
PISANG EMAS,Pahang,0.3779644730092272,0.3779644730092272,0.50709255283711,85.71428571428571,85.71428571428571,74.28571428571429,GMM,85.71428571428571
PISANG EMAS,Perak,0.4140393356054125,0.4140393356054125,0.50709255283711,82.85714285714286,82.85714285714286,74.28571428571429,GMM,82.85714285714286
PISANG EMAS,Perlis,0.1690308509457033,0.4140393356054125,0.29277002188455997,97.14285714285714,82.85714285714286,91.42857142857143,GMM,97.14285714285714
PISANG EMAS,Pulau Pinang,0.3779644730092272,0.1690308509457033,0.4472135954999579,85.71428571428571,97.14285714285714,80.0,Isolation Forest,97.14285714285714
PISANG EMAS,Sabah,0.5345224838248488,0.3380617018914066,0.47809144373375745,71.42857142857143,88.57142857142857,77.14285714285715,Isolation Forest,88.57142857142857
PISANG EMAS,Sarawak,0.1690308509457033,0.1690308509457033,0.3779644730092272,97.14285714285714,97.14285714285714,85.71428571428571,GMM,97.14285714285714
PISANG EMAS,Selangor,0.4472135954999579,0.4472135954999579,0.5855400437691199,80.0,80.0,65.71428571428571,GMM,80.0
PISANG EMAS,Terengganu,0.23904572186687872,0.4140393356054125,0.47809144373375745,94.28571428571428,82.85714285714286,77.14285714285715,GMM,94.28571428571428
PISANG EMAS,W.P. Kuala Lumpur,0.4472135954999579,0.4472135954999579,0.5855400437691199,80.0,80.0,65.71428571428571,GMM,80.0
PISANG EMAS,W.P. Labuan,0.4714045207910317,0.3849001794597505,0.4303314829119352,77.77777777777779,85.18518518518519,81.48148148148148,Isolation Forest,85.18518518518519
PISANG EMAS,W.P. Putrajaya,0.4140393356054125,0.3380617018914066,0.5345224838248488,82.85714285714286,88.57142857142857,71.42857142857143,Isolation Forest,88.57142857142857
