item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
TAUHU (JENIS KERAS),Johor,0.4016096644512494,0.254000254000381,0.508000508000762,83.87096774193549,93.54838709677419,74.19354838709677,Isolation Forest,93.54838709677419
TAUHU (JENIS KERAS),Kedah,0.3110855084191276,0.3110855084191276,0.3110855084191276,90.32258064516128,90.32258064516128,90.32258064516128,GMM,90.32258064516128
TAUHU (JENIS KERAS),Kelantan,0.47519096331149147,0.254000254000381,0.6475761258027333,77.41935483870968,93.54838709677419,58.06451612903226,Isolation Forest,93.54838709677419
TAUHU (JENIS KERAS),Melaka,0.3110855084191276,0.3110855084191276,0.508000508000762,90.32258064516128,90.32258064516128,74.19354838709677,GMM,90.32258064516128
TAUHU (JENIS KERAS),Negeri Sembilan,0.4016096644512494,0.3110855084191276,0.3110855084191276,83.87096774193549,90.32258064516128,90.32258064516128,Isolation Forest,90.32258064516128
TAUHU (JENIS KERAS),Pahang,0.3110855084191276,0.1796053020267749,0.4016096644512494,90.32258064516128,96.7741935483871,83.87096774193549,Isolation Forest,96.7741935483871
TAUHU (JENIS KERAS),Perak,0.43994134506405985,0.0,0.4016096644512494,80.64516129032258,100.0,83.87096774193549,Isolation Forest,100.0
TAUHU (JENIS KERAS),Perlis,0.47519096331149147,0.3110855084191276,0.47519096331149147,77.41935483870968,90.32258064516128,77.41935483870968,Isolation Forest,90.32258064516128
TAUHU (JENIS KERAS),Pulau Pinang,0.4016096644512494,0.3110855084191276,0.1796053020267749,83.87096774193549,90.32258064516128,96.7741935483871,Random Forest,96.7741935483871
TAUHU (JENIS KERAS),Sabah,0.254000254000381,0.3592106040535498,0.4016096644512494,93.54838709677419,87.09677419354838,83.87096774193549,GMM,93.54838709677419
TAUHU (JENIS KERAS),Sarawak,0.508000508000762,0.3592106040535498,0.5388159060803247,74.19354838709677,87.09677419354838,70.96774193548387,Isolation Forest,87.09677419354838
TAUHU (JENIS KERAS),Selangor,0.47519096331149147,0.1796053020267749,0.5956833971812706,77.41935483870968,96.7741935483871,64.51612903225806,Isolation Forest,96.7741935483871
TAUHU (JENIS KERAS),Terengganu,0.3592106040535498,0.3592106040535498,0.5388159060803247,87.09677419354838,87.09677419354838,70.96774193548387,GMM,87.09677419354838
TAUHU (JENIS KERAS),W.P. Kuala Lumpur,0.3110855084191276,0.1796053020267749,0.508000508000762,90.32258064516128,96.7741935483871,74.19354838709677,Isolation Forest,96.7741935483871
TAUHU (JENIS KERAS),W.P. Putrajaya,0.0,0.3592106040535498,0.6221710168382552,100.0,87.09677419354838,61.29032258064516,GMM,100.0
