item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
UDANG KERING,Johor,0.23904572186687872,0.1690308509457033,0.50709255283711,94.28571428571428,97.14285714285714,74.28571428571429,Isolation Forest,97.14285714285714
UDANG KERING,Kedah,0.23904572186687872,0.3779644730092272,0.29277002188455997,94.28571428571428,85.71428571428571,91.42857142857143,GMM,94.28571428571428
UDANG KERING,Kelantan,0.29277002188455997,0.3380617018914066,0.4472135954999579,91.42857142857143,88.57142857142857,80.0,GMM,91.42857142857143
UDANG KERING,Melaka,0.1690308509457033,0.1690308509457033,0.3380617018914066,97.14285714285714,97.14285714285714,88.57142857142857,GMM,97.14285714285714
UDANG KERING,Negeri Sembilan,0.3380617018914066,0.3779644730092272,0.3380617018914066,88.57142857142857,85.71428571428571,88.57142857142857,GMM,88.57142857142857
UDANG KERING,Pahang,0.23904572186687872,0.0,0.50709255283711,94.28571428571428,100.0,74.28571428571429,Isolation Forest,100.0
UDANG KERING,Perak,0.3779644730092272,0.29277002188455997,0.3779644730092272,85.71428571428571,91.42857142857143,85.71428571428571,Isolation Forest,91.42857142857143
UDANG KERING,Perlis,0.0,0.3380617018914066,0.4472135954999579,100.0,88.57142857142857,80.0,GMM,100.0
UDANG KERING,Pulau Pinang,0.1690308509457033,0.3779644730092272,0.4140393356054125,97.14285714285714,85.71428571428571,82.85714285714286,GMM,97.14285714285714
UDANG KERING,Sabah,0.4472135954999579,0.4472135954999579,0.5345224838248488,80.0,80.0,71.42857142857143,GMM,80.0
UDANG KERING,Sarawak,0.23904572186687872,0.0,0.4140393356054125,94.28571428571428,100.0,82.85714285714286,Isolation Forest,100.0
UDANG KERING,Selangor,0.23904572186687872,0.23904572186687872,0.609449400220044,94.28571428571428,94.28571428571428,62.857142857142854,GMM,94.28571428571428
UDANG KERING,Terengganu,0.29277002188455997,0.29277002188455997,0.47809144373375745,91.42857142857143,91.42857142857143,77.14285714285715,GMM,91.42857142857143
UDANG KERING,W.P. Kuala Lumpur,0.23904572186687872,0.3779644730092272,0.3380617018914066,94.28571428571428,85.71428571428571,88.57142857142857,GMM,94.28571428571428
UDANG KERING,W.P. Labuan,0.4140393356054125,0.23904572186687872,0.4140393356054125,82.85714285714286,94.28571428571428,82.85714285714286,Isolation Forest,94.28571428571428
UDANG KERING,W.P. Putrajaya,0.23904572186687872,0.3380617018914066,0.3380617018914066,94.28571428571428,88.57142857142857,88.57142857142857,GMM,94.28571428571428
