item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Johor,0.3592106040535498,0.3592106040535498,0.4016096644512494,87.09677419354838,87.09677419354838,83.87096774193549,GMM,87.09677419354838
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kedah,0.0,0.254000254000381,0.3592106040535498,100.0,93.54838709677419,87.09677419354838,GMM,100.0
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kelantan,0.0,0.254000254000381,0.508000508000762,100.0,93.54838709677419,74.19354838709677,GMM,100.0
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Melaka,0.1796053020267749,0.1796053020267749,0.4016096644512494,96.7741935483871,96.7741935483871,83.87096774193549,GMM,96.7741935483871
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Negeri Sembilan,0.3110855084191276,0.3110855084191276,0.5956833971812706,90.32258064516128,90.32258064516128,64.51612903225806,GMM,90.32258064516128
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pahang,0.3110855084191276,0.1796053020267749,0.5388159060803247,90.32258064516128,96.7741935483871,70.96774193548387,Isolation Forest,96.7741935483871
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perak,0.1796053020267749,0.1796053020267749,0.43994134506405985,96.7741935483871,96.7741935483871,80.64516129032258,GMM,96.7741935483871
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perlis,0.3592106040535498,0.254000254000381,0.254000254000381,87.09677419354838,93.54838709677419,93.54838709677419,Isolation Forest,93.54838709677419
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pulau Pinang,0.3110855084191276,0.1796053020267749,0.43994134506405985,90.32258064516128,96.7741935483871,80.64516129032258,Isolation Forest,96.7741935483871
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sabah,0.47519096331149147,0.254000254000381,0.3592106040535498,77.41935483870968,93.54838709677419,87.09677419354838,Isolation Forest,93.54838709677419
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sarawak,0.254000254000381,0.254000254000381,0.3592106040535498,93.54838709677419,93.54838709677419,87.09677419354838,GMM,93.54838709677419
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Selangor,0.1796053020267749,0.1796053020267749,0.5956833971812706,96.7741935483871,96.7741935483871,64.51612903225806,GMM,96.7741935483871
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Terengganu,0.1796053020267749,0.1796053020267749,0.47519096331149147,96.7741935483871,96.7741935483871,77.41935483870968,GMM,96.7741935483871
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Kuala Lumpur,0.254000254000381,0.254000254000381,0.5956833971812706,93.54838709677419,93.54838709677419,64.51612903225806,GMM,93.54838709677419
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Labuan,0.3110855084191276,0.3110855084191276,0.4016096644512494,90.32258064516128,90.32258064516128,83.87096774193549,GMM,90.32258064516128
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Putrajaya,0.3110855084191276,0.3110855084191276,0.5388159060803247,90.32258064516128,90.32258064516128,70.96774193548387,GMM,90.32258064516128
