item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
TELUR AYAM GRED A,Johor,0.1690308509457033,0.4472135954999579,0.23904572186687872,97.14285714285714,80.0,94.28571428571428,GMM,97.14285714285714
TELUR AYAM GRED A,Kedah,0.1690308509457033,0.3779644730092272,0.29277002188455997,97.14285714285714,85.71428571428571,91.42857142857143,GMM,97.14285714285714
TELUR AYAM GRED A,Kelantan,0.1690308509457033,0.3779644730092272,0.29277002188455997,97.14285714285714,85.71428571428571,91.42857142857143,GMM,97.14285714285714
TELUR AYAM GRED A,Melaka,0.1690308509457033,0.3779644730092272,0.3380617018914066,97.14285714285714,85.71428571428571,88.57142857142857,GMM,97.14285714285714
TELUR AYAM GRED A,Negeri Sembilan,0.1690308509457033,0.3779644730092272,0.29277002188455997,97.14285714285714,85.71428571428571,91.42857142857143,GMM,97.14285714285714
TELUR AYAM GRED A,Pahang,0.1690308509457033,0.3779644730092272,0.3380617018914066,97.14285714285714,85.71428571428571,88.57142857142857,GMM,97.14285714285714
TELUR AYAM GRED A,Perak,0.1690308509457033,0.3779644730092272,0.29277002188455997,97.14285714285714,85.71428571428571,91.42857142857143,GMM,97.14285714285714
TELUR AYAM GRED A,Perlis,0.23904572186687872,0.3779644730092272,0.1690308509457033,94.28571428571428,85.71428571428571,97.14285714285714,Random Forest,97.14285714285714
TELUR AYAM GRED A,Pulau Pinang,0.1690308509457033,0.3779644730092272,0.29277002188455997,97.14285714285714,85.71428571428571,91.42857142857143,GMM,97.14285714285714
TELUR AYAM GRED A,Sabah,0.29277002188455997,0.3779644730092272,0.23904572186687872,91.42857142857143,85.71428571428571,94.28571428571428,Random Forest,94.28571428571428
TELUR AYAM GRED A,Sarawak,0.4140393356054125,0.23904572186687872,0.47809144373375745,82.85714285714286,94.28571428571428,77.14285714285715,Isolation Forest,94.28571428571428
TELUR AYAM GRED A,Selangor,0.1690308509457033,0.3779644730092272,0.29277002188455997,97.14285714285714,85.71428571428571,91.42857142857143,GMM,97.14285714285714
TELUR AYAM GRED A,Terengganu,0.29277002188455997,0.3779644730092272,0.29277002188455997,91.42857142857143,85.71428571428571,91.42857142857143,GMM,91.42857142857143
TELUR AYAM GRED A,W.P. Kuala Lumpur,0.1690308509457033,0.4140393356054125,0.29277002188455997,97.14285714285714,82.85714285714286,91.42857142857143,GMM,97.14285714285714
TELUR AYAM GRED A,W.P. Putrajaya,0.1690308509457033,0.3779644730092272,0.23904572186687872,97.14285714285714,85.71428571428571,94.28571428571428,GMM,97.14285714285714
