item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
TOMATO,Johor,0.47519096331149147,0.4016096644512494,0.0,77.41935483870968,83.87096774193549,100.0,Random Forest,100.0
TOMATO,Kedah,0.47519096331149147,0.3110855084191276,0.1796053020267749,77.41935483870968,90.32258064516128,96.7741935483871,Random Forest,96.7741935483871
TOMATO,Kelantan,0.3110855084191276,0.4016096644512494,0.1796053020267749,90.32258064516128,83.87096774193549,96.7741935483871,Random Forest,96.7741935483871
TOMATO,Melaka,0.47519096331149147,0.3110855084191276,0.1796053020267749,77.41935483870968,90.32258064516128,96.7741935483871,Random Forest,96.7741935483871
TOMATO,Negeri Sembilan,0.4016096644512494,0.4016096644512494,0.254000254000381,83.87096774193549,83.87096774193549,93.54838709677419,Random Forest,93.54838709677419
TOMATO,Pahang,0.3592106040535498,0.3592106040535498,0.1796053020267749,87.09677419354838,87.09677419354838,96.7741935483871,Random Forest,96.7741935483871
TOMATO,Perak,0.47519096331149147,0.3110855084191276,0.254000254000381,77.41935483870968,90.32258064516128,93.54838709677419,Random Forest,93.54838709677419
TOMATO,Perlis,0.508000508000762,0.254000254000381,0.254000254000381,74.19354838709677,93.54838709677419,93.54838709677419,Isolation Forest,93.54838709677419
TOMATO,Pulau Pinang,0.4016096644512494,0.3110855084191276,0.1796053020267749,83.87096774193549,90.32258064516128,96.7741935483871,Random Forest,96.7741935483871
TOMATO,Sabah,0.3110855084191276,0.3110855084191276,0.47519096331149147,90.32258064516128,90.32258064516128,77.41935483870968,GMM,90.32258064516128
TOMATO,Sarawak,0.254000254000381,0.3110855084191276,0.3110855084191276,93.54838709677419,90.32258064516128,90.32258064516128,GMM,93.54838709677419
TOMATO,Selangor,0.43994134506405985,0.4016096644512494,0.1796053020267749,80.64516129032258,83.87096774193549,96.7741935483871,Random Forest,96.7741935483871
TOMATO,Terengganu,0.43994134506405985,0.3592106040535498,0.1796053020267749,80.64516129032258,87.09677419354838,96.7741935483871,Random Forest,96.7741935483871
TOMATO,W.P. Kuala Lumpur,0.508000508000762,0.3592106040535498,0.1796053020267749,74.19354838709677,87.09677419354838,96.7741935483871,Random Forest,96.7741935483871
TOMATO,W.P. Labuan,0.254000254000381,0.254000254000381,0.5388159060803247,93.54838709677419,93.54838709677419,70.96774193548387,GMM,93.54838709677419
TOMATO,W.P. Putrajaya,0.508000508000762,0.3592106040535498,0.254000254000381,74.19354838709677,87.09677419354838,93.54838709677419,Random Forest,93.54838709677419
