item_name,state,gmm_rmse,isolation_forest_rmse,random_forest_rmse,gmm_accuracy,isolation_forest_accuracy,random_forest_accuracy,best_model,best_model_accuracy
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Johor,0.17407765595569785,0.30151134457776363,0.5504818825631803,96.96969696969697,90.9090909090909,69.6969696969697,GMM,96.96969696969697
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kedah,0.17407765595569785,0.17407765595569785,0.49236596391733095,96.96969696969697,96.96969696969697,75.75757575757575,GMM,96.96969696969697
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kelantan,0.17407765595569785,0.17407765595569785,0.5773502691896257,96.96969696969697,96.96969696969697,66.66666666666666,GMM,96.96969696969697
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Melaka,0.30151134457776363,0.30151134457776363,0.4264014327112209,90.9090909090909,90.9090909090909,81.81818181818183,GMM,90.9090909090909
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Negeri Sembilan,0.17407765595569785,0.17407765595569785,0.0,96.96969696969697,96.96969696969697,100.0,Random Forest,100.0
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pahang,0.17407765595569785,0.24618298195866548,0.24618298195866548,96.96969696969697,93.93939393939394,93.93939393939394,GMM,96.96969696969697
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perak,0.3481553119113957,0.3481553119113957,0.49236596391733095,87.87878787878788,87.87878787878788,75.75757575757575,GMM,87.87878787878788
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perlis,0.17407765595569785,0.3481553119113957,0.49236596391733095,96.96969696969697,87.87878787878788,75.75757575757575,GMM,96.96969696969697
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pulau Pinang,0.30151134457776363,0.30151134457776363,0.49236596391733095,90.9090909090909,90.9090909090909,75.75757575757575,GMM,90.9090909090909
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sabah,0.17407765595569785,0.3481553119113957,0.3481553119113957,96.96969696969697,87.87878787878788,87.87878787878788,GMM,96.96969696969697
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sarawak,0.24618298195866548,0.0,0.4605661864718383,93.93939393939394,100.0,78.78787878787878,Isolation Forest,100.0
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Selangor,0.3892494720807615,0.3892494720807615,0.6276459144608478,84.84848484848484,84.84848484848484,60.60606060606061,GMM,84.84848484848484
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Terengganu,0.3892494720807615,0.4605661864718383,0.5222329678670935,84.84848484848484,78.78787878787878,72.72727272727273,GMM,84.84848484848484
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Kuala Lumpur,0.3481553119113957,0.0,0.5222329678670935,87.87878787878788,100.0,72.72727272727273,Isolation Forest,100.0
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Labuan,0.30151134457776363,0.30151134457776363,0.3481553119113957,90.9090909090909,90.9090909090909,87.87878787878788,GMM,90.9090909090909
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Putrajaya,0.3481553119113957,0.3481553119113957,0.5222329678670935,87.87878787878788,87.87878787878788,72.72727272727273,GMM,87.87878787878788
